Country	PersonID	Role	From	To	Gov.	Ministry	Name-xx	Name-en	Comment
GB	AndrewBurnham	minister	2009-06-06	2010-05-06	PoGB	-	-	-	-
GB	JohnHealey	minister	2001-06-11	2002-05-30	PoGB	-	-	-	-
GB	JohnHealey	minister	2002-05-30	2005-05-10	PoGB	-	-	-	-
GB	JohnHealey	minister	2005-05-10	2007-06-28	PoGB	-	-	-	-
GB	JohnHealey	minister	2007-06-29	2009-06-05	PoGB	-	-	-	-
GB	JohnHealey	minister	2009-06-05	2010-05-06	PoGB	-	-	-	-
GB	DavidPrior	minister	2015-05-14	2016-12-21	PoGB	-	-	-	-
GB	DavidPrior	minister	2016-12-21	2017-10-27	PoGB	-	-	-	-
GB	JohnStraw	minister	1997-05-02	2001-06-08	PoGB	-	-	-	-
GB	JohnStraw	minister	2001-06-08	2006-05-05	PoGB	-	-	-	-
GB	JohnStraw	minister	2006-05-05	2007-06-28	PoGB	-	-	-	-
GB	JohnStraw	minister	2007-06-28	2010-05-06	PoGB	-	-	-	-
GB	MalcolmSinclair	minister	1985-09-02	1986-09-10	PoGB	-	-	-	-
GB	MalcolmSinclair	minister	1992-04-14	1994-01-11	PoGB	-	-	-	-
GB	NormanWarner	minister	2003-06-13	2005-05-10	PoGB	-	-	-	-
GB	NormanWarner	minister	2005-05-10	2006-05-05	PoGB	-	-	-	-
GB	NormanWarner	minister	2006-05-05	2007-01-04	PoGB	-	-	-	-
GB	HelenGoodman	minister	2007-07-02	2008-10-05	PoGB	-	-	-	-
GB	HelenGoodman	minister	2008-10-05	2009-06-09	PoGB	-	-	-	-
GB	HelenGoodman	minister	2009-06-09	2010-05-06	PoGB	-	-	-	-
GB	JoannaShields	minister	2015-05-13	2016-12-21	PoGB	-	-	-	-
GB	JoannaShields	minister	2015-12-03	2017-06-15	PoGB	-	-	-	-
GB	JeremyWright	minister	2010-05-12	2012-09-06	PoGB	-	-	-	-
GB	JeremyWright	minister	2012-09-06	2014-07-15	PoGB	-	-	-	-
GB	JeremyWright	minister	2014-07-15	2018-07-09	PoGB	-	-	-	-
GB	JeremyWright	minister	2018-07-09	2019-07-24	PoGB	-	-	-	-
GB	IforIrrancaDavies	minister	2006-05-05	2007-06-28	PoGB	-	-	-	-
GB	IforIrrancaDavies	minister	2007-07-02	2008-10-05	PoGB	-	-	-	-
GB	IforIrrancaDavies	minister	2008-10-05	2010-05-06	PoGB	-	-	-	-
GB	JohnHutton	minister	1998-10-29	1999-10-11	PoGB	-	-	-	-
GB	JohnHutton	minister	1999-10-11	2005-05-06	PoGB	-	-	-	-
GB	JohnHutton	minister	2005-05-06	2005-11-02	PoGB	-	-	-	-
GB	JohnHutton	minister	2005-11-02	2007-06-28	PoGB	-	-	-	-
GB	JohnHutton	minister	2007-06-28	2008-10-03	PoGB	-	-	-	-
GB	JohnHutton	minister	2008-10-03	2009-06-05	PoGB	-	-	-	-
GB	RobertSyms	minister	2012-09-06	2013-10-07	PoGB	-	-	-	-
GB	RobertSyms	minister	2016-07-17	2017-06-15	PoGB	-	-	-	-
GB	MaryCreagh	minister	2009-06-10	2010-05-06	PoGB	-	-	-	-
GB	JenniferRanderson	minister	2012-09-06	2015-05-07	PoGB	-	-	-	-
GB	JenniferRanderson	minister	2012-11-02	2015-05-07	PoGB	-	-	-	-
GB	AndrewPercy	minister	2016-07-17	2017-06-14	PoGB	-	-	-	-
GB	EdwardLeigh	minister	1990-11-02	1993-05-27	PoGB	-	-	-	-
GB	WendyMorton	minister	2018-01-09	2019-07-26	PoGB	-	-	-	-
GB	WendyMorton	minister	2019-07-26	2020-02-13	PoGB	-	-	-	-
GB	WendyMorton	minister	2020-02-13	2020-09-02	PoGB	-	-	-	-
GB	WendyMorton	minister	2020-09-02	-	PoGB	-	-	-	-
GB	GillianShephard	minister	1989-07-25	1990-11-28	PoGB	-	-	-	-
GB	GillianShephard	minister	1990-11-28	1992-04-10	PoGB	-	-	-	-
GB	GillianShephard	minister	1992-04-11	1993-05-26	PoGB	-	-	-	-
GB	GillianShephard	minister	1993-05-27	1994-07-19	PoGB	-	-	-	-
GB	GillianShephard	minister	1994-07-20	1995-07-05	PoGB	-	-	-	-
GB	GillianShephard	minister	1995-07-05	1997-05-01	PoGB	-	-	-	-
GB	StephenCrabb	minister	2010-05-12	2012-09-06	PoGB	-	-	-	-
GB	StephenCrabb	minister	2012-09-06	2014-07-15	PoGB	-	-	-	-
GB	StephenCrabb	minister	2014-07-15	2016-03-19	PoGB	-	-	-	-
GB	StephenCrabb	minister	2016-03-19	2016-07-14	PoGB	-	-	-	-
GB	KeithBradley	minister	1997-05-02	1998-07-28	PoGB	-	-	-	-
GB	KeithBradley	minister	1998-01-01	2001-01-01	PoGB	-	-	-	-
GB	KeithBradley	minister	2001-06-11	2002-05-28	PoGB	-	-	-	-
GB	EdwardArgar	minister	2018-06-14	2019-09-10	PoGB	-	-	-	-
GB	EdwardArgar	minister	2019-09-10	-	PoGB	-	-	-	-
GB	SiobhainMcDonagh	minister	2007-07-02	2008-09-12	PoGB	-	-	-	-
GB	StephenMcCabe	minister	2006-05-05	2007-06-28	PoGB	-	-	-	-
GB	StephenMcCabe	minister	2007-07-02	2010-05-06	PoGB	-	-	-	-
GB	LilianNevilleJones	minister	2010-05-13	2011-09-05	PoGB	-	-	-	-
GB	MarkGarnier	minister	2016-07-17	2018-01-09	PoGB	-	-	-	-
GB	NatalieEvans	minister	2015-05-14	2016-07-14	PoGB	-	-	-	-
GB	NatalieEvans	minister	2016-07-14	-	PoGB	-	-	-	-
GB	AraDarzi	minister	2007-06-29	2009-07-21	PoGB	-	-	-	-
GB	AlanJohnson	minister	1999-07-29	2001-06-07	PoGB	-	-	-	-
GB	AlanJohnson	minister	2001-06-11	2003-06-13	PoGB	-	-	-	-
GB	AlanJohnson	minister	2003-06-13	2004-09-09	PoGB	-	-	-	-
GB	AlanJohnson	minister	2004-09-09	2005-05-06	PoGB	-	-	-	-
GB	AlanJohnson	minister	2005-05-06	2006-05-05	PoGB	-	-	-	-
GB	AlanJohnson	minister	2006-05-05	2007-06-28	PoGB	-	-	-	-
GB	AlanJohnson	minister	2007-06-28	2009-06-05	PoGB	-	-	-	-
GB	AlanJohnson	minister	2009-06-06	2010-05-06	PoGB	-	-	-	-
GB	MatthewCarrington	minister	1996-12-12	1997-05-02	PoGB	-	-	-	-
GB	MichaelHeseltine	minister	1970-06-24	1970-10-15	PoGB	-	-	-	-
GB	MichaelHeseltine	minister	1970-10-15	1972-04-07	PoGB	-	-	-	-
GB	MichaelHeseltine	minister	1972-04-07	1974-03-05	PoGB	-	-	-	-
GB	MichaelHeseltine	minister	1979-05-05	1983-01-05	PoGB	-	-	-	-
GB	MichaelHeseltine	minister	1983-01-06	1986-01-08	PoGB	-	-	-	-
GB	MichaelHeseltine	minister	1990-11-28	1992-04-10	PoGB	-	-	-	-
GB	MichaelHeseltine	minister	1992-04-10	1995-07-04	PoGB	-	-	-	-
GB	MichaelHeseltine	minister	1995-07-05	1997-05-01	PoGB	-	-	-	-
GB	AmandaSater	minister	2019-12-20	2020-01-06	PoGB	-	-	-	-
GB	RebeccaClarkPow	minister	2019-05-23	2019-09-10	PoGB	-	-	-	-
GB	RebeccaClarkPow	minister	2019-09-12	-	PoGB	-	-	-	-
GB	StephenGreenhalgh	minister	2020-03-18	-	PoGB	-	-	-	-
GB	JohnDenham	minister	1997-05-01	1998-06-01	PoGB	-	-	-	-
GB	JohnDenham	minister	1998-06-01	1998-12-30	PoGB	-	-	-	-
GB	JohnDenham	minister	1998-12-30	2001-06-07	PoGB	-	-	-	-
GB	JohnDenham	minister	2001-06-11	2003-03-18	PoGB	-	-	-	-
GB	JohnDenham	minister	2007-06-28	2009-06-05	PoGB	-	-	-	-
GB	JohnDenham	minister	2009-06-06	2010-05-06	PoGB	-	-	-	-
GB	JohnMacGregor	minister	1979-05-07	1981-01-05	PoGB	-	-	-	-
GB	JohnMacGregor	minister	1981-01-05	1983-06-14	PoGB	-	-	-	-
GB	JohnMacGregor	minister	1983-06-13	1985-09-02	PoGB	-	-	-	-
GB	JohnMacGregor	minister	1985-09-02	1987-06-12	PoGB	-	-	-	-
GB	JohnMacGregor	minister	1987-06-13	1989-07-23	PoGB	-	-	-	-
GB	JohnMacGregor	minister	1989-07-24	1990-11-01	PoGB	-	-	-	-
GB	JohnMacGregor	minister	1990-11-02	1992-04-09	PoGB	-	-	-	-
GB	JohnMacGregor	minister	1992-04-11	1994-07-20	PoGB	-	-	-	-
GB	RupertPonsonby	minister	2010-05-11	2012-09-06	PoGB	-	-	-	-
GB	RupertPonsonby	minister	2012-09-06	2015-05-07	PoGB	-	-	-	-
GB	BrooksNewmark	minister	2010-05-12	2012-09-06	PoGB	-	-	-	-
GB	BrooksNewmark	minister	2014-07-15	2014-09-27	PoGB	-	-	-	-
GB	JaneScott	minister	2020-02-13	-	PoGB	-	-	-	-
GB	JuliaLopez	minister	2020-02-13	-	PoGB	-	-	-	-
GB	ChristopherGrayling	minister	2010-05-13	2012-09-06	PoGB	-	-	-	-
GB	ChristopherGrayling	minister	2012-09-06	2015-05-08	PoGB	-	-	-	-
GB	ChristopherGrayling	minister	2015-05-08	2016-07-14	PoGB	-	-	-	-
GB	ChristopherGrayling	minister	2016-07-14	2019-07-24	PoGB	-	-	-	-
GB	IanLivingston	minister	2013-12-10	2015-05-07	PoGB	-	-	-	-
GB	AndrewSmith	minister	1997-05-03	1999-10-11	PoGB	-	-	-	-
GB	AndrewSmith	minister	1999-10-11	2002-05-29	PoGB	-	-	-	-
GB	AndrewSmith	minister	2002-05-29	2004-09-07	PoGB	-	-	-	-
GB	AnthonyBaldry	minister	1990-01-03	1990-11-28	PoGB	-	-	-	-
GB	AnthonyBaldry	minister	1990-11-28	1994-07-20	PoGB	-	-	-	-
GB	AnthonyBaldry	minister	1994-07-20	1995-07-06	PoGB	-	-	-	-
GB	AnthonyBaldry	minister	1995-07-06	1997-05-01	PoGB	-	-	-	-
GB	AnthonyBaldry	minister	2010-06-21	2015-03-30	PoGB	-	-	-	-
GB	DavidShutt	minister	2010-05-11	2012-05-08	PoGB	-	-	-	-
GB	DavidShutt	minister	2010-10-13	2012-05-08	PoGB	-	-	-	-
GB	ThomasPendry	minister	1974-03-08	1977-01-18	PoGB	-	-	-	-
GB	ThomasPendry	minister	1978-11-11	1979-05-04	PoGB	-	-	-	-
GB	RosalieWinterton	minister	2001-06-11	2003-06-13	PoGB	-	-	-	-
GB	RosalieWinterton	minister	2003-06-13	2007-06-28	PoGB	-	-	-	-
GB	RosalieWinterton	minister	2007-06-29	2008-10-05	PoGB	-	-	-	-
GB	RosalieWinterton	minister	2008-01-10	2010-05-06	PoGB	-	-	-	-
GB	RosalieWinterton	minister	2008-10-05	2009-06-05	PoGB	-	-	-	-
GB	RosalieWinterton	minister	2009-06-09	2010-05-06	PoGB	-	-	-	-
GB	RichardRyder	minister	1986-10-16	1988-07-24	PoGB	-	-	-	-
GB	RichardRyder	minister	1988-07-25	1989-07-24	PoGB	-	-	-	-
GB	RichardRyder	minister	1989-07-24	1990-07-23	PoGB	-	-	-	-
GB	RichardRyder	minister	1990-07-14	1990-11-28	PoGB	-	-	-	-
GB	RichardRyder	minister	1990-11-28	1995-07-04	PoGB	-	-	-	-
GB	RobertNeill	minister	2010-05-17	2012-09-06	PoGB	-	-	-	-
GB	AndrewGriffiths	minister	2016-07-17	2018-01-09	PoGB	-	-	-	-
GB	AndrewGriffiths	minister	2018-01-09	2018-07-14	PoGB	-	-	-	-
GB	AmandaSolloway	minister	2020-02-13	-	PoGB	-	-	-	-
GB	DavidRutley	minister	2017-06-15	-	PoGB	-	-	-	-
GB	DavidRutley	minister	2018-05-22	2018-07-19	PoGB	-	-	-	-
GB	JohnPenrose	minister	2010-05-17	2012-09-06	PoGB	-	-	-	-
GB	JohnPenrose	minister	2013-10-07	2014-02-08	PoGB	-	-	-	-
GB	JohnPenrose	minister	2014-02-08	2016-07-17	PoGB	-	-	-	-
GB	JohnPenrose	minister	2015-05-08	2016-07-17	PoGB	-	-	-	-
GB	JohnPenrose	minister	2018-11-16	2019-07-26	PoGB	-	-	-	-
GB	StephenBarclay	minister	2015-05-13	2016-07-17	PoGB	-	-	-	-
GB	StephenBarclay	minister	2016-07-17	2017-06-14	PoGB	-	-	-	-
GB	StephenBarclay	minister	2017-06-14	2018-01-09	PoGB	-	-	-	-
GB	StephenBarclay	minister	2018-01-09	2018-11-16	PoGB	-	-	-	-
GB	StephenBarclay	minister	2018-11-16	2020-01-31	PoGB	-	-	-	-
GB	StephenBarclay	minister	2020-02-13	-	PoGB	-	-	-	-
GB	SadiqKhan	minister	2007-07-02	2008-10-05	PoGB	-	-	-	-
GB	SadiqKhan	minister	2008-10-05	2009-06-09	PoGB	-	-	-	-
GB	SadiqKhan	minister	2009-06-09	2010-05-06	PoGB	-	-	-	-
GB	JohnPatten	minister	1981-01-05	1983-06-13	PoGB	-	-	-	-
GB	JohnPatten	minister	1983-06-14	1985-09-02	PoGB	-	-	-	-
GB	JohnPatten	minister	1985-09-02	1987-06-12	PoGB	-	-	-	-
GB	JohnPatten	minister	1987-06-13	1992-04-09	PoGB	-	-	-	-
GB	JohnPatten	minister	1992-04-10	1994-07-20	PoGB	-	-	-	-
GB	NadhimZahawi	minister	2018-01-09	2019-07-26	PoGB	-	-	-	-
GB	NadhimZahawi	minister	2019-07-26	-	PoGB	-	-	-	-
GB	NadhimZahawi	minister	2020-11-28	-	PoGB	-	-	-	-
